iter	Logloss
237	0.003493355876
238	0.003493355876
239	0.003493355876
240	0.003493355876
241	0.003493355876
242	0.003493355876
243	0.003493355876
244	0.003493355876
245	0.003493355876
246	0.003493355876
247	0.003493355876
248	0.003493355876
249	0.003493355876
250	0.003493355876
251	0.003493355876
252	0.003493355876
253	0.003493355876
254	0.003493355876
255	0.003493355876
256	0.003493355876
257	0.003493355876
258	0.003493355876
259	0.003493355876
260	0.003493355876
261	0.003493355876
262	0.003493355876
263	0.003493355876
264	0.003493355876
265	0.003493355876
266	0.003493355876
267	0.003493355876
268	0.003493355876
269	0.003493355876
270	0.003493355876
271	0.003493355876
272	0.003493355876
273	0.003493355876
274	0.003493355876
275	0.003493355876
276	0.003493355876
277	0.003493355876
278	0.003493355876
279	0.003493355876
280	0.003493355876
281	0.003493355876
282	0.003493355876
283	0.003493355876
284	0.003493355876
285	0.003493355876
286	0.003493355876
287	0.003493355876
288	0.003493355876
289	0.003493355876
290	0.003493355876
291	0.003493355876
292	0.003493355876
293	0.003493355876
294	0.003493355876
295	0.003493355876
296	0.003493355876
297	0.003493355876
298	0.003493355876
299	0.003493355876
300	0.003493355876
301	0.003493355876
302	0.003493355876
303	0.003493355876
304	0.003493355876
305	0.003493355876
306	0.003493355876
307	0.003493355876
308	0.003493355876
309	0.003493355876
310	0.003493355876
311	0.003493355876
312	0.003493355876
313	0.003493355876
314	0.003493355876
315	0.003493355876
316	0.003493355876
317	0.003493355876
318	0.003493355876
319	0.003493355876
320	0.003493355876
321	0.003493355876
322	0.003493355876
323	0.003493355876
324	0.003493355876
325	0.003493355876
326	0.003493355876
327	0.003493355876
328	0.003493355876
329	0.003493355876
330	0.003493355876
331	0.003493355876
332	0.003493355876
333	0.003493355876
334	0.003493355876
335	0.003493355876
336	0.003493355876
337	0.003493355876
338	0.003493355876
339	0.003493355876
340	0.003493355876
341	0.003493355876
342	0.003493355876
343	0.003493355876
344	0.003493355876
345	0.003493355876
346	0.003493355876
347	0.003493355876
348	0.003493355876
349	0.003493355876
350	0.003493355876
351	0.003493355876
352	0.003493355876
353	0.003493355876
354	0.003493355876
355	0.003493355876
356	0.003493355876
357	0.003493355876
358	0.003493355876
359	0.003493355876
360	0.003493355876
361	0.003493355876
362	0.003493355876
363	0.003493355876
364	0.003493355876
365	0.003493355876
366	0.003493355876
367	0.003493355876
368	0.003493355876
369	0.003493355876
370	0.003493355876
371	0.003493355876
372	0.003493355876
373	0.003493355876
374	0.003493355876
375	0.003493355876
376	0.003493355876
377	0.003493355876
378	0.003493355876
379	0.003493355876
380	0.003493355876
381	0.003493355876
382	0.003493355876
383	0.003493355876
384	0.003493355876
385	0.003493355876
386	0.003493355876
387	0.003493355876
388	0.003493355876
389	0.003493355876
390	0.003493355876
391	0.003493355876
392	0.003493355876
393	0.003493355876
394	0.003493355876
395	0.003493355876
396	0.003493355876
397	0.003493355876
398	0.003493355876
399	0.003493355876
400	0.003493355876
401	0.003493355876
402	0.003493355876
403	0.003493355876
404	0.003493355876
405	0.003493355876
406	0.003493355876
407	0.003493355876
408	0.003493355876
409	0.003493355876
410	0.003493355876
411	0.003493355876
412	0.003493355876
413	0.003493355876
414	0.003493355876
415	0.003493355876
416	0.003493355876
417	0.003493355876
418	0.003493355876
419	0.003493355876
420	0.003493355876
421	0.003493355876
422	0.003493355876
423	0.003493355876
424	0.003493355876
425	0.003493355876
426	0.003493355876
427	0.003493355876
428	0.003493355876
429	0.003493355876
430	0.003493355876
431	0.003493355876
432	0.003493355876
433	0.003493355876
434	0.003493355876
435	0.003493355876
436	0.003493355876
437	0.003493355876
438	0.003493355876
439	0.003493355876
440	0.003493355876
441	0.003493355876
442	0.003493355876
443	0.003493355876
444	0.003493355876
445	0.003493355876
446	0.003493355876
447	0.003493355876
448	0.003493355876
449	0.003493355876
450	0.003493355876
451	0.003493355876
452	0.003493355876
453	0.003493355876
454	0.003493355876
455	0.003493355876
456	0.003493355876
457	0.003493355876
458	0.003493355876
459	0.003493355876
460	0.003493355876
461	0.003493355876
462	0.003493355876
463	0.003493355876
464	0.003493355876
465	0.003493355876
466	0.003493355876
467	0.003493355876
468	0.003493355876
469	0.003493355876
470	0.003493355876
471	0.003493355876
472	0.003493355876
473	0.003493355876
474	0.003493355876
475	0.003493355876
476	0.003493355876
477	0.003493355876
478	0.003493355876
479	0.003493355876
480	0.003493355876
481	0.003493355876
482	0.003493355876
483	0.003493355876
484	0.003493355876
485	0.003493355876
486	0.003493355876
487	0.003493355876
488	0.003493355876
489	0.003493355876
490	0.003493355876
491	0.003493355876
492	0.003493355876
493	0.003493355876
494	0.003493355876
495	0.003493355876
496	0.003493355876
497	0.003493355876
498	0.003493355876
499	0.003493355876
500	0.003493355876
501	0.003493355876
502	0.003493355876
503	0.003493355876
504	0.003493355876
505	0.003493355876
506	0.003493355876
507	0.003493355876
508	0.003493355876
509	0.003493355876
510	0.003493355876
511	0.003493355876
512	0.003493355876
513	0.003493355876
514	0.003493355876
515	0.003493355876
516	0.003493355876
517	0.003493355876
518	0.003493355876
519	0.003493355876
520	0.003493355876
521	0.003493355876
522	0.003493355876
523	0.003493355876
524	0.003493355876
525	0.003493355876
526	0.003493355876
527	0.003493355876
528	0.003493355876
529	0.003493355876
530	0.003493355876
531	0.003493355876
532	0.003493355876
533	0.003493355876
534	0.003493355876
535	0.003493355876
536	0.003493355876
537	0.003493355876
538	0.003493355876
539	0.003493355876
540	0.003493355876
541	0.003493355876
542	0.003493355876
543	0.003493355876
544	0.003493355876
545	0.003493355876
546	0.003493355876
547	0.003493355876
548	0.003493355876
549	0.003493355876
550	0.003493355876
551	0.003493355876
552	0.003493355876
553	0.003493355876
554	0.003493355876
555	0.003493355876
556	0.003493355876
557	0.003493355876
558	0.003493355876
559	0.003493355876
560	0.003493355876
561	0.003493355876
562	0.003493355876
563	0.003493355876
564	0.003493355876
565	0.003493355876
566	0.003493355876
567	0.003493355876
568	0.003493355876
569	0.003493355876
570	0.003493355876
571	0.003493355876
572	0.003493355876
573	0.003493355876
574	0.003493355876
575	0.003493355876
576	0.003493355876
577	0.003493355876
578	0.003493355876
579	0.003493355876
580	0.003493355876
581	0.003493355876
582	0.003493355876
583	0.003493355876
584	0.003493355876
585	0.003493355876
586	0.003493355876
587	0.003493355876
588	0.003493355876
589	0.003493355876
590	0.003493355876
591	0.003493355876
592	0.003493355876
593	0.003493355876
594	0.003493355876
595	0.003493355876
596	0.003493355876
597	0.003493355876
598	0.003493355876
599	0.003493355876
600	0.003493355876
601	0.003493355876
602	0.003493355876
603	0.003493355876
604	0.003493355876
605	0.003493355876
606	0.003493355876
607	0.003493355876
608	0.003493355876
609	0.003493355876
610	0.003493355876
611	0.003493355876
612	0.003493355876
613	0.003493355876
614	0.003493355876
615	0.003493355876
616	0.003493355876
617	0.003493355876
618	0.003493355876
619	0.003493355876
620	0.003493355876
621	0.003493355876
622	0.003493355876
623	0.003493355876
624	0.003493355876
625	0.003493355876
626	0.003493355876
627	0.003493355876
628	0.003493355876
629	0.003493355876
630	0.003493355876
631	0.003493355876
632	0.003493355876
633	0.003493355876
634	0.003493355876
635	0.003493355876
636	0.003493355876
637	0.003493355876
638	0.003493355876
639	0.003493355876
640	0.003493355876
641	0.003493355876
642	0.003493355876
643	0.003493355876
644	0.003493355876
645	0.003493355876
646	0.003493355876
647	0.003493355876
648	0.003493355876
649	0.003493355876
650	0.003493355876
651	0.003493355876
652	0.003493355876
653	0.003493355876
654	0.003493355876
655	0.003493355876
656	0.003493355876
657	0.003493355876
658	0.003493355876
659	0.003493355876
660	0.003493355876
661	0.003493355876
662	0.003493355876
663	0.003493355876
664	0.003493355876
665	0.003493355876
666	0.003493355876
667	0.003493355876
668	0.003493355876
669	0.003493355876
670	0.003493355876
671	0.003493355876
672	0.003493355876
673	0.003493355876
674	0.003493355876
675	0.003493355876
676	0.003493355876
677	0.003493355876
678	0.003493355876
679	0.003493355876
680	0.003493355876
681	0.003493355876
682	0.003493355876
683	0.003493355876
684	0.003493355876
685	0.003493355876
686	0.003493355876
687	0.003493355876
688	0.003493355876
689	0.003493355876
690	0.003493355876
691	0.003493355876
692	0.003493355876
693	0.003493355876
694	0.003493355876
695	0.003493355876
696	0.003493355876
697	0.003493355876
698	0.003493355876
699	0.003493355876
700	0.003493355876
701	0.003493355876
702	0.003493355876
703	0.003493355876
704	0.003493355876
705	0.003493355876
706	0.003493355876
707	0.003493355876
708	0.003493355876
709	0.003493355876
710	0.003493355876
711	0.003493355876
712	0.003493355876
713	0.003493355876
714	0.003493355876
715	0.003493355876
716	0.003493355876
717	0.003493355876
718	0.003493355876
719	0.003493355876
720	0.003493355876
721	0.003493355876
722	0.003493355876
723	0.003493355876
724	0.003493355876
725	0.003493355876
726	0.003493355876
727	0.003493355876
728	0.003493355876
729	0.003493355876
730	0.003493355876
731	0.003493355876
732	0.003493355876
733	0.003493355876
734	0.003493355876
735	0.003493355876
736	0.003493355876
737	0.003493355876
738	0.003493355876
739	0.003493355876
740	0.003493355876
741	0.003493355876
742	0.003493355876
743	0.003493355876
744	0.003493355876
745	0.003493355876
746	0.003493355876
747	0.003493355876
748	0.003493355876
749	0.003493355876
750	0.003493355876
751	0.003493355876
752	0.003493355876
753	0.003493355876
754	0.003493355876
755	0.003493355876
756	0.003493355876
757	0.003493355876
758	0.003493355876
759	0.003493355876
760	0.003493355876
761	0.003493355876
762	0.003493355876
763	0.003493355876
764	0.003493355876
765	0.003493355876
766	0.003493355876
767	0.003493355876
768	0.003493355876
769	0.003493355876
770	0.003493355876
771	0.003493355876
772	0.003493355876
773	0.003493355876
774	0.003493355876
775	0.003493355876
776	0.003493355876
777	0.003493355876
778	0.003493355876
779	0.003493355876
780	0.003493355876
781	0.003493355876
782	0.003493355876
783	0.003493355876
784	0.003493355876
785	0.003493355876
786	0.003493355876
787	0.003493355876
788	0.003493355876
789	0.003493355876
790	0.003493355876
791	0.003493355876
792	0.003493355876
793	0.003493355876
794	0.003493355876
795	0.003493355876
796	0.003493355876
797	0.003493355876
798	0.003493355876
799	0.003493355876
800	0.003493355876
801	0.003493355876
802	0.003493355876
803	0.003493355876
804	0.003493355876
805	0.003493355876
806	0.003493355876
807	0.003493355876
808	0.003493355876
809	0.003493355876
810	0.003493355876
811	0.003493355876
812	0.003493355876
813	0.003493355876
814	0.003493355876
815	0.003493355876
816	0.003493355876
817	0.003493355876
818	0.003493355876
819	0.003493355876
820	0.003493355876
821	0.003493355876
822	0.003493355876
823	0.003493355876
824	0.003493355876
825	0.003493355876
826	0.003493355876
827	0.003493355876
828	0.003493355876
829	0.003493355876
830	0.003493355876
831	0.003493355876
832	0.003493355876
833	0.003493355876
834	0.003493355876
835	0.003493355876
836	0.003493355876
837	0.003493355876
838	0.003493355876
839	0.003493355876
840	0.003493355876
841	0.003493355876
842	0.003493355876
843	0.003493355876
844	0.003493355876
845	0.003493355876
846	0.003493355876
847	0.003493355876
848	0.003493355876
849	0.003493355876
850	0.003493355876
851	0.003493355876
852	0.003493355876
853	0.003493355876
854	0.003493355876
855	0.003493355876
856	0.003493355876
857	0.003493355876
858	0.003493355876
859	0.003493355876
860	0.003493355876
861	0.003493355876
862	0.003493355876
863	0.003493355876
864	0.003493355876
865	0.003493355876
866	0.003493355876
867	0.003493355876
868	0.003493355876
869	0.003493355876
870	0.003493355876
871	0.003493355876
872	0.003493355876
873	0.003493355876
874	0.003493355876
875	0.003493355876
876	0.003493355876
877	0.003493355876
878	0.003493355876
879	0.003493355876
880	0.003493355876
881	0.003493355876
882	0.003493355876
883	0.003493355876
884	0.003493355876
885	0.003493355876
886	0.003493355876
887	0.003493355876
888	0.003493355876
889	0.003493355876
890	0.003493355876
891	0.003493355876
892	0.003493355876
893	0.003493355876
894	0.003493355876
895	0.003493355876
896	0.003493355876
897	0.003493355876
898	0.003493355876
899	0.003493355876
900	0.003493355876
901	0.003493355876
902	0.003493355876
903	0.003493355876
904	0.003493355876
905	0.003493355876
906	0.003493355876
907	0.003493355876
908	0.003493355876
909	0.003493355876
910	0.003493355876
911	0.003493355876
912	0.003493355876
913	0.003493355876
914	0.003493355876
915	0.003493355876
916	0.003493355876
917	0.003493355876
918	0.003493355876
919	0.003493355876
920	0.003493355876
921	0.003493355876
922	0.003493355876
923	0.003493355876
924	0.003493355876
925	0.003493355876
926	0.003493355876
927	0.003493355876
928	0.003493355876
929	0.003493355876
930	0.003493355876
931	0.003493355876
932	0.003493355876
933	0.003493355876
934	0.003493355876
935	0.003493355876
936	0.003493355876
937	0.003493355876
938	0.003493355876
939	0.003493355876
940	0.003493355876
941	0.003493355876
942	0.003493355876
943	0.003493355876
944	0.003493355876
945	0.003493355876
946	0.003493355876
947	0.003493355876
948	0.003493355876
949	0.003493355876
950	0.003493355876
951	0.003493355876
952	0.003493355876
953	0.003493355876
954	0.003493355876
955	0.003493355876
956	0.003493355876
957	0.003493355876
958	0.003493355876
959	0.003493355876
960	0.003493355876
961	0.003493355876
962	0.003493355876
963	0.003493355876
964	0.003493355876
965	0.003493355876
966	0.003493355876
967	0.003493355876
968	0.003493355876
969	0.003493355876
970	0.003493355876
971	0.003493355876
972	0.003493355876
973	0.003493355876
974	0.003493355876
975	0.003493355876
976	0.003493355876
977	0.003493355876
978	0.003493355876
979	0.003493355876
980	0.003493355876
981	0.003493355876
982	0.003493355876
983	0.003493355876
984	0.003493355876
985	0.003493355876
986	0.003493355876
987	0.003493355876
988	0.003493355876
989	0.003493355876
990	0.003493355876
991	0.003493355876
992	0.003493355876
993	0.003493355876
994	0.003493355876
995	0.003493355876
996	0.003493355876
997	0.003493355876
998	0.003493355876
999	0.003493355876
